Design tryp_calc_EC50 chymo_calc_EC50 tryp_low_EC50 chymo_low_EC50 tryp_high_EC50 chymo_high_EC50 tryp_width_EC50 chymo_width_EC50 tryp_unfolded_EC50 chymo_unfolded_EC50
BBM2nHm0068 1.56401339269 0.433323939021 1.3 0.2 2.0 0.8 0.7 0.6 0.11 0.23
BBM2nHm0069 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.49 -0.38
BBM2nHm0070 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 0.28 0.53
BBM2nHm0071 0.245855587972 3.38323471449 -0.5 1.2 7.1 7.4 7.6 6.2 0.50 1.11
BBM2nHm0072 -0.0696995678846 -0.0883392503328 -0.5 -0.5 0.4 0.4 0.9 0.9 0.04 -0.73
BBM2nHm0073 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.20 0.36
BBM2nHm0074 1.86684865919 0.0164190653149 1.4 -0.5 7.4 1.0 6.0 1.5 0.27 0.09
BBM2nHm0075 -0.0322431038336 -0.0524425440106 -0.5 -0.5 0.5 0.6 1.0 1.1 -0.32 0.01
BBM2nHm0076 0.38153812276 0.321147225935 0.2 0.1 0.7 0.6 0.5 0.5 0.75 0.49
BBM2nHm0077 3.05548027797 2.08573801245 2.8 1.8 3.3 2.4 0.5 0.6 0.07 0.42
BBM2nHm0078 -0.237982705757 -0.253865832901 -0.5 -0.5 0.0 0.0 0.5 0.5 -0.09 -0.04
BBM2nHm0079 3.42936354875 1.49502978026 3.4 1.5 3.4 1.5 0.0 0.0 0.23 0.56
BBM2nHm0080 1.05312490378 1.71747817705 0.7 1.4 1.4 2.1 0.7 0.7 0.66 0.19
BBM2nHm0081 1.44662415356 0.89976786266 1.0 0.4 2.7 1.5 1.7 1.1 0.39 0.65
BBM2nHm0082 4.22391556613 5.31007462673 4.1 5.0 4.4 5.8 0.3 0.8 -0.12 0.97
BBM2nHm0083 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.07 -0.12
BBM2nHm0084 1.01859646538 0.969206255665 0.6 0.6 1.4 1.3 0.8 0.7 0.31 0.01
BBM2nHm0085 3.0520759579 2.0976041417 2.9 1.8 3.2 2.4 0.3 0.6 0.26 0.27
BBM2nHm0086 0.0742992064225 1.96777229514 -0.5 1.4 1.5 2.7 2.0 1.3 -0.04 1.12
BBM2nHm0087 2.28342697355 2.34873140246 2.3 2.3 2.3 2.3 0.0 0.0 -0.28 -0.20
BBM2nHm0088 2.27491042413 2.36995415662 1.7 2.2 2.7 2.7 1.0 0.5 0.25 -0.07
BBM2nHm0089 1.93321553423 1.34876095671 1.8 1.3 2.0 1.4 0.2 0.1 -0.32 0.15
BBM2nHm0090 2.61411838054 2.52269372835 2.3 2.4 3.1 3.5 0.8 1.1 0.24 0.33
BBM2nHm0091 1.59274919044 0.0164190653149 1.2 -0.5 7.3 1.0 6.1 1.5 0.73 0.17
BBM2nHm0092 3.11763351185 5.80429654331 2.3 5.3 3.3 7.5 1.0 2.2 0.76 -0.19
BBM2nHm0093 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 -0.22 -0.11
BBM2nHm0094 1.69412424399 1.99588186193 1.4 1.8 2.1 2.2 0.7 0.4 -0.01 0.15
BBM2nHm0095 2.3325102606 1.35100407267 2.3 1.2 2.4 1.5 0.1 0.3 0.86 0.69
BBM2nHm0096 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.09 0.04
BBM2nHm0097 2.55452401308 2.63288262985 2.3 2.3 3.1 3.4 0.8 1.1 0.41 -0.32
BBM2nHm0098 1.32676486684 0.288039718811 1.2 0.2 1.4 0.4 0.2 0.2 -0.10 -0.43
BBM2nHm0099 3.25973964461 1.73811403611 2.9 0.5 3.6 6.5 0.7 6.0 0.34 0.54
BBM2nHm0100 2.05266061906 1.36666874628 1.6 1.2 2.3 1.6 0.7 0.4 -0.17 -0.16
BBM2nHm0101 3.22691600802 2.0848207952 3.1 1.8 3.4 2.4 0.3 0.6 0.71 0.52
BBM2nHm0102 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.09 0.44
BBM2nHm0103 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.87 -1.13
BBM2nHm0104 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.01 0.37
BBM2nHm0105 1.09875345348 0.760602553816 0.8 0.5 1.4 1.1 0.6 0.6 -0.30 0.11
BBM2nHm0106 4.08195789198 3.13294297741 3.5 2.7 5.2 6.6 1.7 3.9 0.22 -0.40
BBM2nHm0107 5.43142466602 4.01341409575 5.0 3.3 7.3 5.2 2.3 1.9 0.45 0.33
BBM2nHm0108 4.19960527105 2.45853965093 3.4 2.3 4.5 2.6 1.1 0.3 0.41 0.37
BBM2nHm0109 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.20 0.74
BBM2nHm0110 1.47702003332 1.20140586555 1.3 1.0 1.7 1.4 0.4 0.4 -0.60 -0.25
BBM2nHm0111 4.32548043043 5.14790809369 4.2 3.9 4.5 5.3 0.3 1.4 -0.29 0.14
BBM2nHm0112 3.18883681227 2.83935406757 2.9 2.5 3.5 4.7 0.6 2.2 -0.50 -0.55
BBM2nHm0113 1.00276509954 0.0838195369292 0.9 -0.1 1.1 0.2 0.2 0.3 -0.67 -0.65
BBM2nHm0114 2.35668068059 0.71263607918 2.1 0.4 2.7 1.1 0.6 0.7 0.15 0.08
BBM2nHm0115 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 -0.53
BBM2nHm0116 2.1676089036 2.03532119968 1.8 1.1 2.6 4.1 0.8 3.0 0.18 0.09
BBM2nHm0117 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.05 0.12
BBM2nHm0118 1.29854944013 1.05466257211 -0.4 -0.4 7.3 7.3 7.7 7.7 -0.08 0.03
BBM2nHm0119 1.76741723929 2.14728119509 1.3 1.6 7.4 3.2 6.1 1.6 0.54 1.19
BBM2nHm0120 0.333980048781 -0.114713483629 0.0 -0.5 0.7 0.3 0.7 0.8 0.64 -0.08
BBM2nHm0121 1.29854944013 3.61238842244 -0.4 1.1 7.3 7.4 7.7 6.3 -0.49 -0.73
BBM2nHm0122 3.44856602188 3.35082424982 3.4 3.2 3.5 3.5 0.1 0.3 0.47 0.48
BBM2nHm0123 3.23187128688 2.44770070252 2.6 2.1 3.7 3.3 1.1 1.2 0.33 0.02
BBM2nHm0124 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.04 0.52
BBM2nHm0125 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.03 -0.12
BBM2nHm0126 0.334898987382 0.0647184497081 0.2 -0.1 0.5 0.2 0.3 0.3 -0.00 -0.43
BBM2nHm0127 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.50 -0.18
BBM2nHm0128 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 0.13 -0.13
BBM2nHm0129 1.33842765906 1.09039300607 0.9 0.6 7.1 3.7 6.2 3.1 0.45 0.88
BBM2nHm0130 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.16 -0.49
BBM2nHm0131 3.9390587046 3.22592345318 3.6 2.9 4.2 3.9 0.6 1.0 -0.07 0.08
BBM2nHm0132 0.827094528468 -0.160841459443 0.6 -0.5 1.1 0.2 0.5 0.7 0.89 0.87
BBM2nHm0133 -0.120568298681 -0.137397465552 -0.5 -0.5 0.2 0.2 0.7 0.7 -0.34 0.72
BBM2nHm0134 1.00656695221 0.874816196923 0.8 0.6 1.2 1.1 0.4 0.5 -0.12 -0.22
BBM2nHm0135 1.66063172332 -0.139137525938 1.4 -0.5 2.1 0.2 0.7 0.7 0.81 0.27
BBM2nHm0136 -0.22407076855 1.22362676756 -0.5 1.1 0.0 1.3 0.5 0.2 0.48 1.34
BBM2nHm0137 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.29 0.13
BBM2nHm0138 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.12 1.32
BBM2nHm0139 1.27249893772 3.44192894032 0.9 3.0 6.1 4.4 5.2 1.4 0.02 -0.24
BBM2nHm0140 3.80289844078 3.98801814877 3.5 3.3 4.4 5.1 0.9 1.8 -0.24 0.07
BBM2nHm0141 3.2172123178 2.87236606391 2.4 2.5 3.7 7.2 1.3 4.7 -0.09 0.46
BBM2nHm0142 5.27178437602 2.73615197545 3.2 2.5 5.5 3.3 2.3 0.8 -0.18 0.11
BBM2nHm0143 1.17317097456 -0.101295077922 0.9 -0.5 1.6 0.3 0.7 0.8 0.52 0.78
BBM2nHm0144 3.13005268128 1.10893971732 2.9 0.8 3.3 1.4 0.4 0.6 0.85 0.08
BBM2nHm0145 2.26352201006 1.70182263012 1.7 1.4 2.7 2.1 1.0 0.7 0.39 1.07
BBM2nHm0146 0.17007478808 0.156678045629 -0.5 -0.5 6.7 6.4 7.2 6.9 -0.60 -0.16
BBM2nHm0147 3.78891948727 2.94287099362 3.5 2.5 3.8 3.1 0.3 0.6 0.45 -0.05
BBM2nHm0148 3.11277700687 0.411185812829 2.4 0.1 3.4 0.9 1.0 0.8 0.29 0.60
BBM2nHm0149 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.09 -0.11
BBM2nHm0150 3.26112098847 0.156678045629 2.2 -0.5 4.0 6.4 1.8 6.9 -0.24 0.16
BBM2nHm0151 2.14848712999 2.10007953686 -0.4 -0.3 4.5 7.0 4.9 7.3 0.35 -0.30
BBM2nHm0152 3.52323553202 2.49341837023 -0.3 -0.2 7.3 7.0 7.6 7.2 0.02 0.12
BBM2nHm0153 -0.108756679807 1.38486849737 -0.5 1.2 0.3 1.7 0.8 0.5 0.07 0.80
BBM2nHm0154 3.32236984658 1.56573399334 3.2 1.4 3.5 1.8 0.3 0.4 0.33 -0.13
BBM2nHm0155 1.24239288163 -0.159589598127 1.0 -0.5 1.5 0.2 0.5 0.7 0.03 -0.44
BBM2nHm0156 3.26119431167 3.48932378451 3.1 3.3 3.4 3.8 0.3 0.5 0.32 0.93
BBM2nHm0157 -0.0732977903019 -0.0917901085172 -0.5 -0.5 0.4 0.4 0.9 0.9 0.26 -0.44
BBM2nHm0158 0.245855587972 0.24889111483 -0.5 -0.5 7.1 7.0 7.6 7.5 0.74 0.13
BBM2nHm0159 -0.0380390330925 -0.0580290624487 -0.5 -0.5 0.5 0.5 1.0 1.0 -0.02 0.05
BBM2nHm0160 1.14310944815 -0.00691497290024 0.6 -0.5 5.5 0.9 4.9 1.4 0.06 -0.07
BBM2nHm0161 2.32898029442 2.5797436512 1.6 2.3 3.0 3.1 1.4 0.8 0.29 0.65
BBM2nHm0162 5.37523289565 3.03513600728 5.3 2.9 5.4 3.2 0.1 0.3 0.14 -0.04
BBM2nHm0163 2.24046230244 1.51252327453 1.8 1.2 2.7 2.0 0.9 0.8 0.83 0.56
BBM2nHm0164 2.06463960894 1.89938393203 2.0 1.8 2.1 2.0 0.1 0.2 0.27 -0.15
BBM2nHm0165 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.27 -0.55
BBM2nHm0166 3.34381255933 2.6651664853 3.2 2.4 3.5 3.2 0.3 0.8 0.54 0.41
BBM2nHm0167 0.364981059565 2.55431413773 0.0 2.4 0.8 3.1 0.8 0.7 0.30 0.45
BBM2nHm0168 4.56732009741 4.21232555762 4.2 3.9 5.1 5.2 0.9 1.3 -0.51 -0.31
BBM2nHm0169 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.35 0.90
BBM2nHm0170 3.24045058776 2.06450445336 3.2 1.9 3.3 2.2 0.1 0.3 0.42 0.13
BBM2nHm0171 2.74684337473 1.99120078156 2.4 1.6 3.1 2.5 0.7 0.9 0.46 0.13
BBM2nHm0172 2.3125293068 0.452242508966 2.3 0.4 2.3 0.5 0.0 0.1 -0.22 0.34
BBM2nHm0173 1.01238658772 0.0308119205483 0.9 -0.1 1.1 0.1 0.2 0.2 0.04 -0.21
BBM2nHm0174 2.35023174822 2.49268064631 2.0 2.2 2.9 3.1 0.9 0.9 -0.03 0.35
BBM2nHm0175 1.66330367038 -0.080883706736 1.3 -0.5 2.3 0.4 1.0 0.9 0.08 0.35
BBM2nHm0176 1.27024478219 2.12452749269 1.2 2.0 1.4 2.3 0.2 0.3 0.17 0.41
BBM2nHm0177 2.73016423319 2.5613940304 2.4 2.3 3.1 3.1 0.7 0.8 0.02 0.09
BBM2nHm0178 1.22552506144 0.24889111483 -0.1 -0.5 7.3 7.0 7.4 7.5 0.66 0.29
BBM2nHm0179 3.53303650198 2.28400176713 3.3 2.1 3.9 2.4 0.6 0.3 -0.06 -0.84
BBM2nHm0180 0.612491689025 1.05204047246 0.4 0.8 0.9 1.2 0.5 0.4 0.73 -0.38
BBM2nHm0181 2.3635901075 1.50030468445 2.1 1.2 2.7 6.0 0.6 4.8 -0.14 0.37
BBM2nHm0182 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.50 -0.22
BBM2nHm0183 2.35198492227 0.0040241663907 1.9 -0.5 3.0 0.9 1.1 1.4 -0.18 -0.41
BBM2nHm0184 -0.0532376699145 -0.072577261392 -0.5 -0.5 1.4 0.5 1.9 1.0 -0.26 -0.47
BBM2nHm0185 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.30 0.39
BBM2nHm0186 2.20435145321 1.96712257689 2.1 1.5 2.3 2.1 0.2 0.6 0.47 0.50
BBM2nHm0187 0.4068919347 0.89976786266 -0.5 0.4 1.2 1.5 1.7 1.1 -0.76 -0.44
BBM2nHm0188 -0.0117686864299 -0.0329301779244 -0.5 -0.5 0.7 0.7 1.2 1.2 -0.06 0.22
BBM2nHm0189 1.46814629281 -0.00691497290024 0.9 -0.5 2.9 0.9 2.0 1.4 -0.26 -0.46
BBM2nHm0190 1.32991586707 -0.163248018875 1.1 -0.5 1.6 0.2 0.5 0.7 0.27 -0.07
BBM2nHm0191 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 -0.27 -0.66
BBM2nHm0192 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.73 1.66
BBM2nHm0193 2.44321298169 3.46010592928 -0.3 -0.3 3.2 7.3 3.5 7.6 -0.24 -0.59
BBM2nHm0194 1.6383734955 2.36752716806 0.7 1.8 3.5 4.5 2.8 2.7 -0.27 -0.48
BBM2nHm0195 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.56 0.59
BBM2nHm0196 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.07 -0.22
BBM2nHm0197 1.5150367515 0.457741867679 1.4 0.4 1.6 0.6 0.2 0.2 0.38 0.61
BBM2nHm0198 0.0402158912389 0.960085914567 -0.5 0.3 1.1 2.5 1.6 2.2 -0.31 -0.65
BBM2nHm0199 2.14687991698 1.21235648187 2.0 1.1 2.3 1.3 0.3 0.2 0.08 0.13
BBM2nHm0200 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.33 0.01
BBM2nHm0201 3.82351093229 2.31996131723 3.5 2.1 4.5 2.7 1.0 0.6 0.20 0.28
BBM2nHm0202 0.471788371924 -0.144078407698 0.2 -0.5 0.8 0.2 0.6 0.7 -0.12 0.05
BBM2nHm0203 0.177054709735 0.830311245707 -0.5 0.5 0.5 1.2 1.0 0.7 0.06 0.45
BBM2nHm0204 2.3058413174 2.35814792173 1.9 2.1 2.8 2.8 0.9 0.7 0.39 0.49
BBM2nHm0205 2.29591985733 0.768010928298 2.0 0.4 2.7 1.2 0.7 0.8 0.83 0.32
BBM2nHm0206 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.06 -0.06
BBM2nHm0207 3.43775415969 1.05466257211 0.9 -0.4 7.4 7.3 6.5 7.7 0.56 0.39
BBM2nHm0208 0.440269545089 2.70331344892 0.1 2.3 1.0 6.6 0.9 4.3 0.80 0.99
BBM2nHm0209 3.17206983881 1.69092394419 3.0 1.3 3.3 7.4 0.3 6.1 0.05 -0.36
BBM2nHm0210 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.33 -0.12
BBM2nHm0211 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 -0.13 0.60
BBM2nHm0212 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.80 -0.96
BBM2nHm0213 0.0402158912389 0.0164190653149 -0.5 -0.5 1.1 1.0 1.6 1.5 0.04 0.26
BBM2nHm0214 3.62956438218 2.9794128922 3.3 2.6 4.6 5.7 1.3 3.1 0.45 0.52
BBM2nHm0215 2.36546158902 0.381069138933 2.4 0.4 2.4 0.4 0.0 0.0 0.29 -0.14
BBM2nHm0216 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.17 0.28
BBM2nHm0217 3.36922269509 3.26644532559 3.3 3.1 3.5 3.5 0.2 0.4 0.93 0.84
BBM2nHm0218 1.09523855987 2.92618655252 0.4 2.6 7.0 3.9 6.6 1.3 0.67 -0.11
BBM2nHm0219 1.1742154258 1.0284494282 0.5 -0.3 7.2 6.8 6.7 7.1 0.02 0.54
BBM2nHm0220 -0.13369040442 0.325399536628 -0.5 0.1 0.2 0.6 0.7 0.5 0.73 0.26
BBM2nHm0221 4.18693097514 2.54160031069 4.2 2.5 4.2 2.6 0.0 0.1 0.55 0.61
BBM2nHm0222 3.13537544419 2.52452271358 3.0 2.4 3.3 2.7 0.3 0.3 0.24 -0.00
BBM2nHm0223 3.82632586828 3.01497286591 3.6 2.7 4.1 3.4 0.5 0.7 -0.22 -0.47
BBM2nHm0224 0.608446347957 0.119650965063 0.4 -0.5 1.2 0.4 0.8 0.9 -0.04 0.05
BBM2nHm0225 3.59070522487 1.24320755014 1.3 0.6 7.4 7.3 6.1 6.7 0.22 -0.31
BBM2nHm0226 -0.0659090167452 -0.0847276934026 -0.5 -0.5 0.4 0.4 0.9 0.9 0.47 0.43
BBM2nHm0227 0.0155395776767 -0.00691497290024 -0.5 -0.5 0.9 0.9 1.4 1.4 -0.10 -0.15
BBM2nHm0228 3.25992109635 2.54025736826 3.2 2.4 3.4 2.7 0.2 0.3 0.15 0.18
BBM2nHm0229 3.52323553202 2.02109674423 -0.3 -0.5 7.3 6.3 7.6 6.8 -0.04 -0.36
BBM2nHm0230 0.17007478808 2.03531806501 -0.5 1.1 6.7 4.1 7.2 3.0 -0.15 -0.37
BBM2nHm0231 0.574026467536 0.960085914567 -0.4 0.3 2.0 2.5 2.4 2.2 0.38 0.57
BBM2nHm0232 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.20 -0.74
BBM2nHm0233 4.21453737386 3.55391501947 1.7 1.4 7.4 7.4 5.7 6.0 -0.01 -0.41
BBM2nHm0234 2.46744617515 0.536832306313 2.2 -0.4 3.0 1.5 0.8 1.9 0.34 0.40
BBM2nHm0235 -0.12573712588 -0.142467625158 -0.5 -0.5 0.2 0.2 0.7 0.7 0.62 0.47
BBM2nHm0236 2.13694388628 0.417394270614 1.8 0.2 2.4 0.8 0.6 0.6 0.12 -0.10
BBM2nHm0237 3.33992560447 1.43840482804 1.5 1.1 4.6 2.1 3.1 1.0 0.73 0.27
BBM2nHm0238 3.16489985081 1.05466257211 2.9 -0.4 3.4 7.3 0.5 7.7 -0.26 0.18
BBM2nHm0239 -0.177159536004 -0.192368977179 -0.5 -0.5 0.1 0.1 0.6 0.6 -0.00 0.28
BBM2nHm0240 1.53414392548 1.04106319133 1.3 0.7 2.5 1.3 1.2 0.6 0.24 -0.24
BBM2nHm0241 1.26921181192 0.782839854319 1.1 0.6 1.4 1.0 0.3 0.4 0.36 -0.32
BBM2nHm0242 0.00541894500928 -0.0165949884843 -0.5 -0.5 0.8 0.8 1.3 1.3 -0.02 -0.44
BBM2nHm0243 -0.0532376699145 -0.072577261392 -0.5 -0.5 0.4 0.5 0.9 1.0 -0.65 -0.83
BBM2nHm0244 2.11677868768 2.93210067512 1.9 2.7 2.3 3.2 0.4 0.5 0.92 0.50
BBM2nHm0245 3.56436886396 1.23242372734 3.4 0.9 3.9 1.6 0.5 0.7 0.40 -0.03
BBM2nHm0246 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.97 -0.09
BBM2nHm0247 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.27 0.93
BBM2nHm0248 3.3622217826 4.40181700465 3.1 3.9 3.8 5.6 0.7 1.7 0.76 0.41
BBM2nHm0249 3.37346157455 4.78797724291 3.2 4.2 3.6 7.3 0.4 3.1 -0.44 -0.37
BBM2nHm0250 3.52323553202 2.74832227321 -0.3 2.5 7.3 3.2 7.6 0.7 -0.12 -0.12
BBM2nHm0251 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.00 -0.30
BBM2nHm0252 0.255451936776 -0.221170838653 0.1 -0.5 0.4 0.0 0.3 0.5 -0.30 -0.01
BBM2nHm0253 0.938396116483 1.03013638125 0.8 0.9 1.0 1.1 0.2 0.2 0.21 -0.60
BBM2nHm0254 3.02182691296 0.24889111483 2.5 -0.5 3.6 7.0 1.1 7.5 -0.31 -0.33
BBM2nHm0255 1.62610112131 1.56638086482 1.5 1.4 1.9 1.8 0.4 0.4 0.56 -0.11
BBM2nHm0256 2.3782267121 2.72007577752 2.1 2.5 2.8 3.1 0.7 0.6 0.16 0.06
BBM2nHm0257 3.58691011237 2.51283113344 3.4 2.4 3.9 2.7 0.5 0.3 0.05 0.49
BBM2nHm0258 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.23 0.11
BBM2nHm0259 3.28615534382 2.41157202084 2.5 1.1 4.1 7.4 1.6 6.3 -0.07 0.59
BBM2nHm0260 2.31839010564 2.37879842039 2.0 2.2 2.9 2.7 0.9 0.5 -0.39 0.01
BBM2nHm0261 1.00310683233 2.3269284687 0.5 1.2 1.9 5.2 1.4 4.0 0.14 0.27
BBM2nHm0262 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 -0.25 0.74
BBM2nHm0263 1.90995162125 1.28928775474 1.5 1.2 2.0 1.4 0.5 0.2 -0.19 -0.08
BBM2nHm0264 4.09075201693 2.2837308703 3.3 2.2 4.3 2.4 1.0 0.2 0.08 -0.19
BBM2nHm0265 4.15544559657 2.9375998595 3.9 2.5 4.4 3.2 0.5 0.7 0.58 0.38
BBM2nHm0266 5.07887623989 2.39723129795 3.9 2.3 5.3 2.6 1.4 0.3 -0.48 -0.53
BBM2nHm0267 0.0763743151466 -0.267365573811 0.0 -0.5 0.2 0.0 0.2 0.5 0.02 -0.04
BBM2nHm0268 -0.0485102062353 -0.0680380149111 -0.5 -0.5 0.5 0.5 1.0 1.0 -0.25 -0.59
BBM2nHm0269 0.127476242675 0.104642755452 -0.5 -0.5 5.6 4.6 6.1 5.1 -0.11 0.32
BBM2nHm0270 1.11254815622 0.97847569334 0.9 0.7 1.4 1.2 0.5 0.5 -0.49 -0.18
BBM2nHm0271 1.91550424286 4.12393009704 1.3 1.8 7.4 7.4 6.1 5.6 -0.45 -0.64
BBM2nHm0272 0.456586305552 -0.0165949884843 -0.4 -0.5 1.3 0.8 1.7 1.3 0.14 0.63
BBM2nHm0273 1.01326771233 0.951408181096 0.8 0.7 1.2 1.2 0.4 0.5 0.47 0.07
BBM2nHm0274 0.922822418234 0.681039170566 0.5 0.3 1.5 1.3 1.0 1.0 -0.08 -0.05
BBM2nHm0275 1.01077252536 1.00225719221 0.4 0.4 4.6 2.3 4.2 1.9 0.54 0.05
BBM2nHm0276 0.731926016337 0.748196142233 0.4 0.4 1.2 1.2 0.8 0.8 0.15 0.97
BBM2nHm0277 3.52079106611 3.25751769861 3.4 3.0 3.9 3.7 0.5 0.7 -0.37 -0.89
BBM2nHm0278 -0.0322431038336 1.30706016175 -0.5 1.0 0.7 2.5 1.2 1.5 0.21 0.46
BBM2nHm0279 5.31284934149 4.92807347068 5.2 4.3 5.4 5.2 0.2 0.9 0.70 0.50
BBM2nHm0280 2.86827125205 3.02187348275 2.4 2.9 3.0 3.2 0.6 0.3 -0.14 0.13
BBM2nHm0281 2.1265669136 0.969206255665 1.9 0.6 2.4 1.3 0.5 0.7 1.40 1.11
BBM2nHm0282 3.21768704677 2.01992616275 3.0 1.8 3.4 2.2 0.4 0.4 0.60 0.45
BBM2nHm0283 3.52323553202 1.94559237345 -0.3 -0.5 7.3 2.8 7.6 3.3 -0.46 -0.62
BBM2nHm0284 3.25364905625 0.909535602081 3.1 0.5 3.5 1.3 0.4 0.8 0.16 0.14
BBM2nHm0285 0.403714081984 -0.0917901085172 0.1 -0.5 0.9 0.4 0.8 0.9 0.12 0.08
BBM2nHm0286 0.694716284832 -0.160841459443 0.5 -0.5 1.0 0.2 0.5 0.7 -0.19 0.18
BBM2nHm0287 -0.0192132739084 1.64674935159 -0.5 1.3 2.1 2.5 2.6 1.2 0.04 1.05
BBM2nHm0288 3.43775415969 1.05466257211 0.9 -0.4 7.4 7.3 6.5 7.7 -0.01 -0.02
BBM2nHm0289 3.31554276806 3.24899514941 3.1 2.9 3.5 4.0 0.4 1.1 -0.12 -0.44
BBM2nHm0290 3.89626450451 2.82159943783 3.5 0.3 4.7 7.4 1.2 7.1 1.00 0.94
BBM2nHm0291 2.22824529225 1.91335277449 2.2 1.5 2.3 2.0 0.1 0.5 0.18 0.69
BBM2nHm0292 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.13 1.27
BBM2nHm0293 4.20611352371 2.79950435373 3.8 2.4 4.8 6.3 1.0 3.9 0.11 -0.22
BBM2nHm0294 -0.145996218882 -0.162035554394 -0.5 -0.5 0.2 0.2 0.7 0.7 0.44 0.05
BBM2nHm0295 2.22874588469 2.22917086496 2.0 1.8 2.5 2.7 0.5 0.9 1.10 0.44
BBM2nHm0296 4.75774517337 2.55605633411 4.4 2.3 5.2 3.2 0.8 0.9 0.21 -0.21
BBM2nHm0297 4.02669071565 3.49500204403 3.4 3.3 4.1 3.7 0.7 0.4 -0.45 -0.45
BBM2nHm0298 3.52323553202 3.46010592928 -0.3 -0.3 7.3 7.3 7.6 7.6 0.30 0.33
BBM2nHm0299 3.23002424045 2.18897356454 3.2 2.1 3.2 2.2 0.0 0.1 0.45 0.30
BBM2nHm0300 2.19879641971 1.09445501448 2.1 0.9 2.3 1.2 0.2 0.3 -0.34 -0.25
BBM2nHm0301 3.9841388369 3.13215114317 3.9 3.1 4.0 3.2 0.1 0.1 0.49 0.19
BBM2nHm0302 3.92318899912 3.14878357512 3.4 3.0 4.0 3.3 0.6 0.3 0.37 0.86
BBM2nHm0303 1.46355732165 0.976431903891 1.4 0.9 1.5 1.0 0.1 0.1 0.54 0.59
BBM2nHm0304 3.52509163185 3.67744576462 3.4 3.1 4.2 5.9 0.8 2.8 0.98 0.25
BBM2nHm0305 4.09286060725 2.52261434969 3.8 2.3 4.4 2.9 0.6 0.6 0.32 0.35
BBM2nHm0306 3.35043631022 2.37018599326 3.3 2.3 3.4 2.5 0.1 0.2 -0.08 0.03
