,scores,name,has_open_top,has_open_bottom
3214,-1.0730798329013218,BB47nHm0514,False,True
3215,-0.6835056187791018,BB47nHm0515,False,True
3218,-0.40547177515972255,BB47nHm0518,False,True
3220,-0.5331596095724043,BB47nHm0520,False,True
3222,-0.10688124018556412,BB47nHm0522,False,True
3226,-0.3824086247896335,BB47nHm0526,False,True
3227,0.8866391516337988,BB47nHm0527,False,False
3228,-0.0509705626508371,BB47nHm0528,False,False
3230,2.107983740289954,BB47nHm0530,False,False
3231,-0.2032833806749169,BB47nHm0531,False,True
3234,1.9410489271368483,BB47nHm0534,False,False
3235,1.4807473807196976,BB47nHm0535,False,False
3239,-0.0840602217701708,BB47nHm0539,False,True
3240,2.2114977308160966,BB47nHm0540,False,False
3241,-0.3276655347547919,BB47nHm0541,False,True
3243,-0.2651106022908252,BB47nHm0543,False,True
3244,0.7992966493897745,BB47nHm0544,False,False
3245,-0.3110458670649434,BB47nHm0545,False,True
3248,0.2913749276974383,BB47nHm0548,False,False
3249,0.7852821492620112,BB47nHm0549,False,False
3250,1.522786483262491,BB47nHm0550,False,False
3251,-0.8059057421902899,BB47nHm0551,False,True
3252,0.07056815692759816,BB47nHm0552,False,True
3253,-0.23998062218627725,BB47nHm0553,False,False
3256,0.7703058860255719,BB47nHm0556,False,False
3257,0.4668644866233714,BB47nHm0557,False,False
3260,0.8047921459789559,BB47nHm0560,False,False
3264,1.654043734697786,BB47nHm0564,False,False
3267,0.9277482353985034,BB47nHm0567,False,False
3268,0.5315641124118228,BB47nHm0568,False,False
3269,0.07449821864719282,BB47nHm0569,False,True
3270,1.7988265765498663,BB47nHm0570,False,False
3272,0.9015319461997005,BB47nHm0572,False,False
3275,0.5414789593356409,BB47nHm0575,False,False
3276,-0.2658625327889954,BB47nHm0576,False,True
3281,0.10975714219414334,BB47nHm0581,False,True
3283,-0.6961834133206842,BB47nHm0583,False,True
3284,1.160682474543244,BB47nHm0584,False,False
3287,0.16067877270675066,BB47nHm0587,False,True
3289,2.4078736106680543,BB47nHm0589,False,False
3290,0.09065393256550114,BB47nHm0590,False,True
3291,-0.22748307244099986,BB47nHm0591,False,True
3292,-0.5236603777895497,BB47nHm0592,False,True
3293,-0.21809264571198428,BB47nHm0593,False,True
3295,0.7089135386592847,BB47nHm0595,False,False
3296,-0.5008842780134622,BB47nHm0596,False,True
3298,-0.040596124294716165,BB47nHm0598,False,True
3299,-0.3923447628586113,BB47nHm0599,False,True
8601,-0.04438421419653559,BBM1pam0000,False,True
8602,-0.452509906323729,BBM1pam0001,False,True
8604,0.9163210275631248,BBM1pam0003,False,False
8605,1.3584063709569805,BBM1pam0004,False,False
8606,0.5443079208886038,BBM1pam0005,False,False
8607,0.6759811190241021,BBM1pam0006,False,False
8608,0.0803795722102564,BBM1pam0007,False,True
8610,0.7710264004820807,BBM1pam0009,False,False
8611,-0.37938262050073895,BBM1pam0010,False,True
8612,-0.5764525683463703,BBM1pam0011,False,True
8613,1.947063780220843,BBM1pam0012,False,False
8614,2.121972973739648,BBM1pam0013,False,False
8617,-0.18733023270622876,BBM1pam0016,False,False
8618,1.4050352457908242,BBM1pam0017,False,False
8619,-0.4950481247518536,BBM1pam0018,False,True
8621,1.6994477901027425,BBM1pam0020,False,False
8622,2.107025157989696,BBM1pam0021,False,False
8623,2.327168991887288,BBM1pam0022,False,False
8625,3.133012184483128,BBM1pam0024,False,False
8628,-0.7111047469413369,BBM1pam0027,False,True
8629,1.8523485387078458,BBM1pam0028,False,False
8631,1.693847740973922,BBM1pam0030,False,False
8633,0.7262573068078731,BBM1pam0032,False,False
8634,1.7888098181126637,BBM1pam0033,False,False
8635,3.0191114747394754,BBM1pam0034,False,False
8636,1.6746064688613254,BBM1pam0035,False,False
8637,3.4635076807787297,BBM1pam0036,False,False
8638,-0.14619937875749334,BBM1pam0037,False,True
8639,0.03780560998116322,BBM1pam0038,False,True
8640,2.068238557747012,BBM1pam0039,False,False
8644,0.8474440182964084,BBM1pam0043,False,False
8645,-0.468797035654608,BBM1pam0044,False,True
8646,-0.3150726691857265,BBM1pam0045,False,True
8647,0.9845220989665592,BBM1pam0046,False,False
8650,-0.31253086547050635,BBM1pam0049,False,True
8653,2.5371349652123785,BBM1pam0052,False,False
8654,-0.3246593466183114,BBM1pam0053,False,True
8655,2.0682570801883298,BBM1pam0054,False,False
8656,-0.33977862044964624,BBM1pam0055,False,False
8657,1.286968004454833,BBM1pam0056,False,False
8658,0.6653503088908137,BBM1pam0057,False,False
8660,2.97993767418743,BBM1pam0059,False,False
8661,0.6095855425257493,BBM1pam0060,False,False
8663,-0.5477938620107794,BBM1pam0062,False,True
8664,-0.30096331480300603,BBM1pam0063,False,True
8665,2.2247486420108067,BBM1pam0064,False,False
8666,-0.2665158199632915,BBM1pam0065,False,True
8667,-0.4074805498582016,BBM1pam0066,False,True
8669,-0.2996735590436849,BBM1pam0068,False,True
8671,3.0769274189266747,BBM1pam0070,False,False
8672,-0.06657845490612424,BBM1pam0071,False,True
8675,4.254804038152207,BBM1pam0074,True,False
8676,1.1797126021089006,BBM1pam0075,False,False
8677,-0.4729825534515469,BBM1pam0076,False,True
8678,-0.6194061356742845,BBM1pam0077,False,True
8679,-0.5964779143808348,BBM1pam0078,False,True
8680,1.111845348216194,BBM1pam0079,False,False
8681,-0.7215462064095663,BBM1pam0080,False,True
8682,1.729678237166559,BBM1pam0081,False,False
8684,1.7653428992929163,BBM1pam0083,False,False
8688,0.6018781803832403,BBM1pam0087,False,False
8689,-0.20515768072117485,BBM1pam0088,False,True
8690,1.8201249035382072,BBM1pam0089,False,False
8691,1.6493513621841591,BBM1pam0090,False,False
8692,-0.5831717721596033,BBM1pam0091,False,True
8694,1.6834096958046931,BBM1pam0093,False,False
8695,1.8516739134493092,BBM1pam0094,False,False
8697,2.641508681266308,BBM1pam0096,False,False
8698,2.1807865112217657,BBM1pam0097,False,False
8699,0.6982374416951751,BBM1pam0098,False,False
8700,2.2186682152781048,BBM1pam0099,False,False
8702,1.8840914104468258,BBM1pam0101,False,False
8703,2.900111179380228,BBM1pam0102,False,False
8704,1.6463097139840783,BBM1pam0103,False,False
8706,-0.1921866038711295,BBM1pam0105,False,True
8707,-0.4759950373619637,BBM1pam0106,False,True
8708,1.6494275254166335,BBM1pam0107,False,False
8709,-0.8161857978650251,BBM1pam0108,False,True
8711,-0.6763392108319204,BBM1pam0110,False,True
8714,-0.31093868008506803,BBM1pam0113,False,True
8716,2.088486211556217,BBM1pam0115,False,False
8719,-0.7287227074776031,BBM1pam0118,False,True
8720,-0.6816826259671601,BBM1pam0119,False,True
8724,1.8837752390640403,BBM1pam0123,False,False
8726,0.8426900522086876,BBM1pam0125,False,False
8728,-0.2494580090220665,BBM1pam0127,False,True
8729,0.7634638502736927,BBM1pam0128,False,False
8730,0.7197757222160128,BBM1pam0129,False,False
8733,-0.3788443691192799,BBM1pam0132,False,True
8734,1.583043580629484,BBM1pam0133,False,False
8736,0.6379905260416071,BBM1pam0135,False,False
8737,1.0572959939537356,BBM1pam0136,False,False
8741,0.39418062367644746,BBM1pam0140,False,False
8742,1.4964819546448906,BBM1pam0141,False,False
8743,-0.4759498794019391,BBM1pam0142,False,True
8744,0.7984161522759905,BBM1pam0143,False,False
8746,1.6229699183017212,BBM1pam0145,False,False
8747,2.1088018799348225,BBM1pam0146,False,False
8748,-0.5289761433044603,BBM1pam0147,False,True
8749,0.9297331164119144,BBM1pam0148,False,False
8751,1.6501789064259007,BBM1pam0150,False,False
8753,2.6397202969059963,BBM1pam0152,False,False
8754,1.5135049277847972,BBM1pam0153,False,False
8755,0.44468528172802413,BBM1pam0154,False,False
8757,2.489537052541773,BBM1pam0156,False,False
8758,1.2389410398007317,BBM1pam0157,False,False
8760,2.0147211852106626,BBM1pam0159,False,False
8761,0.8668911873535976,BBM1pam0160,False,False
8762,1.9383385984138264,BBM1pam0161,False,False
8763,1.7432770560410067,BBM1pam0162,False,False
8764,1.1782476009610543,BBM1pam0163,False,False
8765,-0.3602214834484919,BBM1pam0164,False,False
8769,1.0176902371578445,BBM1pam0168,False,False
8771,2.0784348656452303,BBM1pam0170,False,False
8772,0.9303202730138748,BBM1pam0171,False,False
8773,2.787045885188685,BBM1pam0172,False,False
8774,2.303473103898052,BBM1pam0173,False,False
8775,2.0039265555346857,BBM1pam0174,False,False
8777,0.34661071290758216,BBM1pam0176,False,False
8778,1.5101896962608907,BBM1pam0177,False,False
8780,1.4708807150231804,BBM1pam0179,False,False
8781,-0.06733860562205808,BBM1pam0180,False,True
8782,-1.0711616215108462,BBM1pam0181,False,True
8783,0.7183919975719737,BBM1pam0182,False,False
8784,3.824933728711111,BBM1pam0183,False,False
8788,0.4269875090481632,BBM1pam0187,False,False
8791,0.9779922783481064,BBM1pam0190,False,False
8795,-0.11874539807367462,BBM1pam0194,False,True
8796,1.3898867944045208,BBM1pam0195,False,False
8798,2.5052022613477787,BBM1pam0197,False,False
8799,2.655356509918213,BBM1pam0198,False,False
8800,0.0208871560684984,BBM1pam0199,False,True
8801,0.3259749831230355,BBM1pam0200,False,False
8802,2.1275746428694444,BBM1pam0201,False,False
8804,0.9296207051952412,BBM1pam0203,False,False
8805,2.0664183447071918,BBM1pam0204,False,False
8806,0.7335425569546244,BBM1pam0205,False,False
8807,1.0300756932667838,BBM1pam0206,False,False
8809,0.8952149931873447,BBM1pam0208,False,False
8810,2.519209536013473,BBM1pam0209,False,False
8811,1.5481690788409463,BBM1pam0210,False,False
8812,2.1648356635832453,BBM1pam0211,False,False
8813,1.1213672131876755,BBM1pam0212,False,False
8814,1.8260793318022055,BBM1pam0213,False,False
8816,0.8559920270583368,BBM1pam0215,False,False
8818,0.18125045615767965,BBM1pam0217,False,False
8820,0.05952616274659385,BBM1pam0219,False,True
8822,0.10200938644321744,BBM1pam0221,False,False
8823,0.1528586982137464,BBM1pam0222,False,True
8824,0.3974545249032581,BBM1pam0223,False,True
8938,1.8829634452425936,BBM1pem0000,False,False
8941,0.004514727840259303,BBM1pem0003,False,False
8942,-0.4696218433964798,BBM1pem0004,False,True
8943,2.0313763582434468,BBM1pem0005,False,False
8944,-0.21406139387857134,BBM1pem0006,False,True
8945,0.1628048314812906,BBM1pem0007,False,True
8949,1.7427173376844705,BBM1pem0011,False,False
8950,-0.4096632032256052,BBM1pem0012,False,True
8951,-0.008763072266249505,BBM1pem0013,False,False
8952,2.1350091093825223,BBM1pem0014,False,False
8955,1.4341948210906903,BBM1pem0017,False,False
8957,2.092202874300484,BBM1pem0019,False,False
8959,1.957571381637077,BBM1pem0021,False,False
8961,2.756305457064321,BBM1pem0023,False,False
8965,1.8654033474517568,BBM1pem0027,False,False
8968,0.07684396467925325,BBM1pem0030,False,True
8969,-0.05194267457875113,BBM1pem0031,False,True
8970,0.4071554321421422,BBM1pem0032,False,False
8971,0.6912384094656165,BBM1pem0033,False,False
8972,-0.3722415930844095,BBM1pem0034,False,True
8976,0.9040796804955942,BBM1pem0038,False,False
8977,2.1601877887187557,BBM1pem0039,False,False
8978,0.8520815020087967,BBM1pem0040,False,False
8979,2.177399217881838,BBM1pem0041,False,False
8983,1.6071038052323898,BBM1pem0045,False,False
8986,-0.3454207750930415,BBM1pem0048,False,True
8989,2.161814695352489,BBM1pem0051,False,False
8990,1.8721250512728171,BBM1pem0052,False,False
8994,1.4560410141043498,BBM1pem0056,False,False
8995,0.3965649097503267,BBM1pem0057,False,False
8999,0.4264720811807408,BBM1pem0061,False,False
9001,0.3750173833247809,BBM1pem0063,False,False
9002,2.080954395151265,BBM1pem0064,False,False
9005,-1.3078962887800976,BBM1pem0067,False,True
9006,-0.2754188543906951,BBM1pem0068,False,True
9007,0.1645971091407007,BBM1pem0069,False,False
9009,1.7136390059485511,BBM1pem0071,False,False
9012,-0.2579385618343592,BBM1pem0074,False,True
9016,2.060140642672609,BBM1pem0078,False,False
9017,-0.23868880153741434,BBM1pem0079,False,False
9022,2.6375556335590056,BBM1pem0084,False,False
9027,0.2400992055847859,BBM1pem0089,False,False
9028,1.5130471611723142,BBM1pem0090,False,False
9031,2.877026285896411,BBM1pem0093,False,False
9032,-0.1919936638252925,BBM1pem0094,False,True
9033,0.022470926776392838,BBM1pem0095,False,True
9034,0.6331125821905448,BBM1pem0096,False,False
9035,2.4243223065596515,BBM1pem0097,False,False
9037,2.2592638245773835,BBM1pem0099,False,False
9038,1.9869387992080791,BBM1pem0100,False,False
9039,1.4875271288599368,BBM1pem0101,False,False
9041,-0.4660267614267744,BBM1pem0103,False,True
9042,0.18347182027145165,BBM1pem0104,False,False
9044,1.8660494133376728,BBM1pem0106,False,False
9048,1.9485699411692021,BBM1pem0110,False,False
9049,0.6184215278131342,BBM1pem0111,False,False
9050,-0.07731829071350482,BBM1pem0112,False,False
9051,1.9816726147088453,BBM1pem0113,False,False
9052,2.0127638504016985,BBM1pem0114,False,False
9053,1.7789436752699934,BBM1pem0115,False,False
9054,1.4075394452017551,BBM1pem0116,False,False
9055,1.1460970952960643,BBM1pem0117,False,False
9056,-0.7073636178494582,BBM1pem0118,False,True
9058,1.0538851934643412,BBM1pem0120,False,False
9059,1.4300936592778748,BBM1pem0121,False,False
9061,-0.5805252744381478,BBM1pem0123,False,True
9064,0.4865506665850777,BBM1pem0126,False,False
9065,0.4193116701384108,BBM1pem0127,False,False
9068,1.001486430400334,BBM1pem0130,False,False
9069,2.478425353935062,BBM1pem0131,False,False
9071,2.059814680159516,BBM1pem0133,False,False
9074,2.4083391997087578,BBM1pem0136,False,False
9075,-0.20193446194497994,BBM1pem0137,False,True
9076,3.475350383213744,BBM1pem0138,False,False
9081,1.1121282047061458,BBM1pem0143,False,False
9082,-0.1472860906528447,BBM1pem0144,False,True
9083,0.9442294896618638,BBM1pem0145,False,False
9085,2.1883736706616035,BBM1pem0147,False,False
9087,1.0484520862218043,BBM1pem0149,False,False
9088,1.1493593325220015,BBM1pem0150,False,False
9089,1.7617833764403563,BBM1pem0151,False,False
9091,0.2698747346902412,BBM1pem0153,False,True
9092,2.3102272714365397,BBM1pem0154,False,False
9096,1.8210794737271419,BBM1pem0158,False,False
9097,2.2677857723781303,BBM1pem0159,False,False
9098,0.5339141823300879,BBM1pem0160,False,False
9100,1.3550797075692138,BBM1pem0162,False,False
9101,2.3197364126375453,BBM1pem0163,False,False
9103,1.6977748455821504,BBM1pem0165,False,False
9104,-0.16974120395252698,BBM1pem0166,False,True
9106,3.3923701720774484,BBM1pem0168,False,False
9107,1.3696585715682537,BBM1pem0169,False,False
9111,-0.18146042690787093,BBM1pem0173,False,True
9112,1.8624544248994737,BBM1pem0174,False,False
9114,1.7315103947623998,BBM1pem0176,False,False
9117,0.6242341314599364,BBM1pem0179,False,False
9124,1.0965191078579681,BBM1pem0186,False,False
9126,2.0812697106930766,BBM1pem0188,False,False
9127,-0.13924334654029485,BBM1pem0189,False,True
9129,1.6942614283456026,BBM1pem0191,False,False
9130,0.7415897309398338,BBM1pem0192,False,False
9131,2.559273905841572,BBM1pem0193,False,False
9132,0.6666581073426388,BBM1pem0194,False,False
9133,-0.5926342645815437,BBM1pem0195,False,True
9134,1.5036265784014002,BBM1pem0196,False,False
9136,2.1156211336566533,BBM1pem0198,False,False
9137,0.2285415850316107,BBM1pem0199,False,False
9139,-0.5761475848542444,BBM1pem0201,False,True
9140,2.3460017372268807,BBM1pem0202,False,False
9142,1.0084757033717522,BBM1pem0204,False,False
9143,1.6964530121121737,BBM1pem0205,False,False
9144,-0.7999951694568641,BBM1pem0206,False,False
9146,-0.11118470661807422,BBM1pem0208,False,False
9149,0.6126517865912913,BBM1pem0211,False,False
9150,-0.4214765643079648,BBM1pem0212,False,True
9151,0.14139020099714722,BBM1pem0213,False,True
9152,-1.0069623984910243,BBM1pem0214,False,True
9158,-1.037225951039387,BBM1pem0220,False,True
9159,1.9088598390081453,BBM1pem0221,False,False
9160,2.3243658191361867,BBM1pem0222,False,False
10012,0.174546540210764,BBM1nHm0000,False,False
10013,-0.3678281349350321,BBM1nHm0001,False,True
10014,1.4017417134700647,BBM1nHm0002,False,False
10015,0.8747587462683659,BBM1nHm0003,False,False
10017,-0.04164971650487734,BBM1nHm0005,False,True
10019,0.09157293556618762,BBM1nHm0007,False,False
10020,-0.7600006866992151,BBM1nHm0008,False,True
10021,-0.770081356039894,BBM1nHm0009,False,True
10022,2.2548505048703364,BBM1nHm0010,False,False
10024,0.1630207622096151,BBM1nHm0012,False,True
10026,1.8531395681611589,BBM1nHm0014,False,False
10030,2.348697917836816,BBM1nHm0018,False,False
10033,-0.2562467390197142,BBM1nHm0021,False,True
10036,-0.5848306940411641,BBM1nHm0024,False,True
10037,2.429467647638285,BBM1nHm0025,False,False
10039,-0.4788774110139546,BBM1nHm0027,False,True
10040,1.8793562428116182,BBM1nHm0028,False,False
10041,0.3731743196254379,BBM1nHm0029,False,False
10044,2.782340220753856,BBM1nHm0032,False,False
10045,0.4738457057425676,BBM1nHm0033,False,False
10047,0.8693605947747818,BBM1nHm0035,False,False
10049,1.5036354080875105,BBM1nHm0037,False,False
10050,-0.37621365906757576,BBM1nHm0038,False,True
10052,0.10248660181384922,BBM1nHm0040,False,True
10055,3.00301957487325,BBM1nHm0043,False,False
10057,-0.293340636200124,BBM1nHm0045,False,True
10059,-0.2853221742862049,BBM1nHm0047,False,True
10069,-0.5292024839763061,BBM1nHm0057,False,True
10072,-0.07934026798946059,BBM1nHm0060,False,False
10074,2.5062998337578857,BBM1nHm0062,False,False
10077,3.1039886269017787,BBM1nHm0065,False,False
10081,1.833605211991132,BBM1nHm0069,False,False
10083,0.9425660595150552,BBM1nHm0071,False,False
10089,-0.6642535417325947,BBM1nHm0077,False,True
10092,2.7215963121989906,BBM1nHm0080,False,False
10093,-0.5539240206598557,BBM1nHm0081,False,True
10095,-0.8296848656938594,BBM1nHm0083,False,True
10097,-0.945136881367154,BBM1nHm0085,False,True
10100,-1.04412635660488,BBM1nHm0088,False,True
10102,0.02093365596365926,BBM1nHm0090,False,True
10103,1.1351826942868024,BBM1nHm0091,False,False
10106,2.3097928381018,BBM1nHm0094,False,False
10109,-0.5129082005704736,BBM1nHm0097,False,True
10110,-1.5486452598790248,BBM1nHm0098,False,True
10111,1.7131967491235285,BBM1nHm0099,False,False
10115,2.3607080557647784,BBM1nHm0103,False,False
10118,0.8400675124325949,BBM1nHm0106,False,False
10119,2.332068127548576,BBM1nHm0107,False,False
10120,1.3257342447250138,BBM1nHm0108,False,False
10121,1.8990477995049169,BBM1nHm0109,False,False
10124,0.7210264238513678,BBM1nHm0112,False,False
10125,0.2826487367987009,BBM1nHm0113,False,False
10127,4.347737637705643,BBM1nHm0115,True,False
10128,0.1398605767751232,BBM1nHm0116,False,False
10130,1.070742838038958,BBM1nHm0118,False,False
10133,0.976019638655,BBM1nHm0121,False,False
10134,1.290129073179049,BBM1nHm0122,False,False
10135,0.7835177576623724,BBM1nHm0123,False,False
10137,0.8175940397874818,BBM1nHm0125,False,False
10138,0.34395899351179565,BBM1nHm0126,False,False
10140,2.958092526882345,BBM1nHm0128,False,False
10141,-0.6693007819534788,BBM1nHm0129,False,True
10142,-0.4714539701455472,BBM1nHm0130,False,True
10143,0.2718544884486227,BBM1nHm0131,False,False
10145,-0.6124956234242546,BBM1nHm0133,False,True
10146,-0.20446363487645786,BBM1nHm0134,False,True
10148,0.13019575323177285,BBM1nHm0136,False,True
10150,4.289296910869977,BBM1nHm0138,True,False
10151,2.867434587829054,BBM1nHm0139,False,False
